0,9.979641902E+16,9.98E+15
0.025,8.647996935E+16,8.65E+15
0.05,7.438078116E+16,7.44E+15
0.075,8.401807899E+16,8.40E+15
0.1,9.545432574E+16,9.55E+15
0.125,8.345639151E+16,8.35E+15
0.15,7.147273589E+16,7.15E+15
0.175,8.717471311E+16,8.72E+15
0.2,8.264810353E+16,8.27E+15
0.225,8.353832142E+16,8.35E+15
0.25,8.491238461E+16,8.49E+15
0.275,6.943313579E+16,6.94E+15
0.3,8.210793291E+16,8.21E+15
0.325,6.650564205E+16,6.65E+15
0.35,6.685263038E+16,6.69E+15
0.375,6.914279695E+16,6.92E+15
0.4,6.916949997E+16,6.92E+15
0.425,6.940662151E+16,6.94E+15
0.45,6.466986517E+16,6.47E+15
0.475,6.508261724E+16,6.51E+15
0.5,5.491391096E+16,5.49E+15
0.525,5.885418962E+16,5.89E+15
0.55,6.405745309E+16,6.41E+15
0.575,5.874665363E+16,5.88E+15
0.6,5.171273222E+16,5.17E+15
0.625,5.558912113E+16,5.56E+15
0.65,5.379435064E+16,5.38E+15
0.675,6.347952077E+16,6.35E+15
0.7,5.840565861E+16,5.84E+15
0.725,5.149622148E+16,5.15E+15
0.75,6.107976289E+16,6.11E+15
0.775,5.437932045E+16,5.44E+15
0.8,5.675494923E+16,5.68E+15
0.825,6.610304025E+16,6.61E+15
0.85,5.022091298E+16,5.02E+15
0.875,4.517965480E+16,4.52E+15
0.9,5.185184796E+16,5.19E+15
0.925,6.039840491E+16,6.04E+15
0.95,4.648824853E+16,4.65E+15
0.975,5.250928555E+16,5.25E+15
1,4.545838957E+16,4.55E+15
1.025,5.437328685E+16,5.44E+15
1.05,7.209751776E+16,7.21E+15
1.075,4.936789072E+16,4.94E+15
1.1,5.308162890E+16,5.31E+15
1.125,4.849386668E+16,4.85E+15
1.15,4.491477857E+16,4.49E+15
1.175,4.927656781E+16,4.93E+15
1.2,5.225237180E+16,5.23E+15
1.225,4.928515997E+16,4.93E+15
1.25,4.859369340E+16,4.86E+15
1.275,5.597960812E+16,5.60E+15
1.3,4.725408717E+16,4.73E+15
1.325,4.482830785E+16,4.48E+15
1.35,5.122965066E+16,5.12E+15
1.375,5.039131981E+16,5.04E+15
1.4,4.729033882E+16,4.73E+15
1.425,5.565775913E+16,5.57E+15
1.45,3.725149630E+16,3.73E+15
1.475,4.875257301E+16,4.88E+15
1.5,4.636751730E+16,4.64E+15
1.525,4.251575170E+16,4.25E+15
1.55,5.586799625E+16,5.59E+15
1.575,4.288889329E+16,4.29E+15
1.6,5.133117751E+16,5.13E+15
1.625,5.208883571E+16,5.21E+15
1.65,4.427701411E+16,4.43E+15
1.675,4.346293443E+16,4.35E+15
1.7,5.302432030E+16,5.30E+15
1.725,4.601617135E+16,4.60E+15
1.75,4.478090243E+16,4.48E+15
1.775,4.890250108E+16,4.89E+15
1.8,4.517005506E+16,4.52E+15
1.825,5.050577315E+16,5.05E+15
1.85,4.236240394E+16,4.24E+15
1.875,4.033790745E+16,4.04E+15
1.9,4.619155909E+16,4.62E+15
1.925,3.860979871E+16,3.86E+15
1.95,4.866618818E+16,4.87E+15
1.975,4.258203018E+16,4.26E+15
2,5.388248237E+16,5.39E+15
2.025,4.069093271E+16,4.07E+15
2.05,3.961000729E+16,3.96E+15
2.075,4.266991438E+16,4.27E+15
2.1,4.519404819E+16,4.52E+15
