-2,-31.87149533
-1.975,16.12850467
-1.95,5.128504673
-1.925,2.128504673
-1.9,-12.87149533
-1.875,-0.871495327
-1.85,-12.87149533
-1.825,14.12850467
-1.8,18.12850467
-1.775,12.12850467
-1.75,-16.87149533
-1.725,-9.871495327
-1.7,-3.871495327
-1.675,-49.87149533
-1.65,36.12850467
-1.625,10.12850467
-1.6,13.12850467
-1.575,0.128504673
-1.55,28.12850467
-1.525,79.12850467
-1.5,137.1285047
-1.475,183.1285047
-1.45,204.1285047
-1.425,251.1285047
-1.4,297.1285047
-1.375,289.1285047
-1.35,273.1285047
-1.325,257.1285047
-1.3,223.1285047
-1.275,135.1285047
-1.25,113.1285047
-1.225,96.12850467
-1.2,108.1285047
-1.175,37.12850467
-1.15,19.12850467
-1.125,8.128504673
-1.1,59.12850467
-1.075,80.12850467
-1.05,121.1285047
-1.025,100.1285047
-1,203.1285047
-0.975,271.1285047
-0.95,389.1285047
-0.925,655.1285047
-0.9,1003.128505
-0.875,1287.128505
-0.85,1608.128505
-0.825,1768.128505
-0.8,1818.128505
-0.775,1652.128505
-0.75,1543.128505
-0.725,1312.128505
-0.7,1083.128505
-0.675,791.1285047
-0.65,650.1285047
-0.625,431.1285047
-0.6,326.1285047
-0.575,244.1285047
-0.55,269.1285047
-0.525,161.1285047
-0.5,206.1285047
-0.475,271.1285047
-0.45,327.1285047
-0.425,636.1285047
-0.4,1068.128505
-0.375,1974.128505
-0.35,3707.128505
-0.325,7025.128505
-0.3,13686.1285
-0.275,26012.1285
-0.25,48376.1285
-0.225,87213.1285
-0.2,152302.1285
-0.175,253746.1285
-0.15,403911.1285
-0.125,605303.1285
-0.1,856765.1285
-0.075,1131065.129
-0.05,1388756.129
-0.025,1576298.129
0,1641053.129
0.025,1557120.129
0.05,1350049.129
0.075,1081274.129
0.1,817471.1285
0.125,599104.1285
0.15,434518.1285
0.175,316441.1285
0.2,236106.1285
0.225,180127.1285
0.25,141141.1285
0.275,112058.1285
0.3,91698.1285
0.325,75097.1285
0.35,62932.1285
0.375,53324.1285
0.4,45709.1285
0.425,39849.1285
0.45,35487.1285
0.475,30822.1285
0.5,27945.1285
0.525,24945.1285
0.55,23107.1285
0.575,21441.1285
0.6,19897.1285
0.625,18577.1285
0.65,17596.1285
0.675,16619.1285
0.7,15740.1285
0.725,15034.1285
0.75,14837.1285
0.775,14550.1285
0.8,14704.1285
0.825,15016.1285
0.85,15572.1285
0.875,16104.1285
0.9,16650.1285
0.925,17324.1285
0.95,17381.1285
0.975,17663.1285
1,18230.1285
1.025,18987.1285
1.05,20168.1285
1.075,21014.1285
1.1,22462.1285
1.125,23299.1285
1.15,24510.1285
1.175,24971.1285
1.2,24355.1285
1.225,23282.1285
1.25,21491.1285
1.275,19241.1285
1.3,16867.1285
1.325,14729.1285
1.35,12227.1285
1.375,10525.1285
1.4,8798.128505
1.425,7412.128505
1.45,6441.128505
1.475,5541.128505
1.5,5114.128505
1.525,4736.128505
1.55,4472.128505
1.575,4123.128505
1.6,4023.128505
1.625,4082.128505
1.65,4142.128505
1.675,4330.128505
1.7,4733.128505
1.725,5128.128505
1.75,5752.128505
1.775,6671.128505
1.8,7281.128505
1.825,7986.128505
1.85,8526.128505
1.875,8920.128505
1.9,9279.128505
1.925,8684.128505
1.95,8333.128505
1.975,7436.128505
2,6830.128505
2.025,6114.128505
2.05,5341.128505
2.075,4777.128505
2.1,4368.128505
2.125,4157.128505
2.15,3781.128505
2.175,3508.128505
2.2,3283.128505
2.225,3100.128505
2.25,2956.128505
2.275,2719.128505
2.3,2685.128505
2.325,2690.128505
2.35,2749.128505
2.375,3201.128505
2.4,3949.128505
2.425,5476.128505
2.45,8194.128505
2.475,12895.1285
2.5,19573.1285
2.525,29989.1285
2.55,43792.1285
2.575,60061.1285
2.6,78771.1285
2.625,95629.1285
2.65,107637.1285
2.675,112533.1285
2.7,106803.1285
2.725,92345.1285
2.75,75021.1285
2.775,57254.1285
2.8,42062.1285
2.825,30460.1285
2.85,22693.1285
2.875,16959.1285
2.9,13246.1285
2.925,10371.1285
2.95,8280.128505
2.975,6938.128505
3,5754.128505
3.025,4717.128505
3.05,4207.128505
3.075,3584.128505
3.1,3209.128505
3.125,2706.128505
3.15,2457.128505
3.175,2249.128505
3.2,2111.128505
3.225,1988.128505
3.25,1794.128505
3.275,1827.128505
3.3,1635.128505
3.325,1540.128505
3.35,1487.128505
3.375,1413.128505
3.4,1422.128505
3.425,1440.128505
3.45,1408.128505
3.475,1462.128505
3.5,1518.128505
3.525,1697.128505
3.55,1793.128505
3.575,2058.128505
3.6,2370.128505
3.625,2669.128505
3.65,2755.128505
3.675,3110.128505
3.7,3256.128505
3.725,3577.128505
3.75,3616.128505
3.775,3601.128505
3.8,3547.128505
3.825,3541.128505
3.85,3497.128505
3.875,3219.128505
3.9,2932.128505
3.925,2581.128505
3.95,2334.128505
3.975,2066.128505
4,1865.128505
4.025,1629.128505
4.05,1283.128505
4.075,1235.128505
4.1,1104.128505
4.125,915.1285047
4.15,832.1285047
4.175,737.1285047
4.2,688.1285047
4.225,631.1285047
4.25,548.1285047
4.275,616.1285047
4.3,598.1285047
4.325,504.1285047
4.35,632.1285047
4.375,538.1285047
4.4,574.1285047
4.425,657.1285047
4.45,695.1285047
4.475,821.1285047
4.5,954.1285047
4.525,947.1285047
4.55,1039.128505
4.575,1098.128505
4.6,1151.128505
4.625,1046.128505
4.65,1001.128505
4.675,858.1285047
4.7,701.1285047
4.725,675.1285047
4.75,623.1285047
4.775,508.1285047
4.8,477.1285047
4.825,450.1285047
4.85,384.1285047
4.875,433.1285047
4.9,378.1285047
4.925,410.1285047
4.95,324.1285047
4.975,318.1285047
5,327.1285047
5.025,348.1285047
5.05,366.1285047
5.075,376.1285047
5.1,488.1285047
5.125,637.1285047
5.15,937.1285047
5.175,1381.128505
5.2,2191.128505
5.225,3434.128505
5.25,5186.128505
5.275,7057.128505
5.3,9120.128505
5.325,11299.1285
5.35,12223.1285
5.375,11950.1285
5.4,10635.1285
5.425,8811.128505
5.45,6785.128505
5.475,5310.128505
5.5,3753.128505
5.525,2797.128505
5.55,2224.128505
5.575,1591.128505
5.6,1318.128505
5.625,1076.128505
5.65,941.1285047
5.675,713.1285047
5.7,679.1285047
5.725,630.1285047
5.75,503.1285047
5.775,528.1285047
5.8,462.1285047
5.825,387.1285047
5.85,356.1285047
5.875,329.1285047
5.9,327.1285047
5.925,323.1285047
5.95,247.1285047
5.975,317.1285047
6,293.1285047
6.025,289.1285047
6.05,262.1285047
6.075,217.1285047
6.1,228.1285047
6.125,225.1285047
6.15,218.1285047
6.175,248.1285047
6.2,217.1285047
6.225,290.1285047
6.25,314.1285047
6.275,327.1285047
6.3,296.1285047
6.325,324.1285047
6.35,319.1285047
6.375,357.1285047
6.4,354.1285047
6.425,394.1285047
6.45,343.1285047
6.475,379.1285047
6.5,379.1285047
6.525,411.1285047
6.55,361.1285047
6.575,368.1285047
6.6,311.1285047
6.625,346.1285047
6.65,316.1285047
6.675,265.1285047
6.7,200.1285047
6.725,245.1285047
6.75,195.1285047
6.775,163.1285047
6.8,203.1285047
6.825,168.1285047
6.85,157.1285047
6.875,160.1285047
6.9,155.1285047
6.925,123.1285047
6.95,169.1285047
6.975,118.1285047
7,88.12850467
7.025,108.1285047
7.05,118.1285047
7.075,163.1285047
7.1,103.1285047
7.125,155.1285047
7.15,157.1285047
7.175,143.1285047
7.2,128.1285047
7.225,175.1285047
7.25,166.1285047
7.275,175.1285047
7.3,203.1285047
7.325,117.1285047
7.35,100.1285047
7.375,145.1285047
7.4,92.12850467
7.425,125.1285047
7.45,135.1285047
7.475,117.1285047
7.5,67.12850467
7.525,83.12850467
7.55,138.1285047
7.575,131.1285047
7.6,60.12850467
7.625,124.1285047
7.65,89.12850467
7.675,103.1285047
7.7,111.1285047
7.725,135.1285047
7.75,116.1285047
7.775,141.1285047
7.8,102.1285047
7.825,118.1285047
7.85,133.1285047
7.875,262.1285047
7.9,321.1285047
7.925,423.1285047
7.95,601.1285047
7.975,683.1285047
8,896.1285047
8.025,854.1285047
8.05,855.1285047
8.075,726.1285047
8.1,688.1285047
8.125,519.1285047
8.15,384.1285047
8.175,290.1285047
8.2,211.1285047
8.225,206.1285047
8.25,206.1285047
8.275,121.1285047
8.3,145.1285047
8.325,135.1285047
8.35,126.1285047
8.375,131.1285047
8.4,86.12850467
8.425,111.1285047
8.45,88.12850467
8.475,77.12850467
8.5,43.12850467
8.525,121.1285047
8.55,111.1285047
8.575,77.12850467
8.6,110.1285047
8.625,72.12850467
8.65,69.12850467
8.675,55.12850467
8.7,60.12850467
8.725,102.1285047
8.75,94.12850467
8.775,51.12850467
8.8,48.12850467
8.825,63.12850467
8.85,66.12850467
8.875,57.12850467
8.9,70.12850467
8.925,77.12850467
8.95,86.12850467
8.975,77.12850467
9,75.12850467
9.025,115.1285047
9.05,100.1285047
9.075,100.1285047
9.1,77.12850467
9.125,120.1285047
9.15,102.1285047
9.175,125.1285047
9.2,109.1285047
9.225,126.1285047
9.25,44.12850467
9.275,75.12850467
9.3,68.12850467
9.325,82.12850467
9.35,61.12850467
9.375,85.12850467
9.4,80.12850467
9.425,34.12850467
9.45,83.12850467
9.475,75.12850467
9.5,77.12850467
9.525,58.12850467
9.55,90.12850467
9.575,62.12850467
9.6,20.12850467
9.625,60.12850467
9.65,18.12850467
9.675,29.12850467
9.7,73.12850467
9.725,36.12850467
9.75,57.12850467
9.775,46.12850467
9.8,97.12850467
9.825,70.12850467
9.85,38.12850467
9.875,77.12850467
9.9,44.12850467
9.925,98.12850467
9.95,52.12850467
9.975,48.12850467
10,71.12850467
